plate,mjd,fiberid,redshift,ra,dec,oiii_5007_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw
1016,52759,368,0.05293527,176.39536,55.821317,7.694826,76.2762,26.55152,19.73342,6.446237,248.8083,55.56,-27.21882
1022,52524,316,0.1358526,310.43652,-0.19855501,32.30588,68.7474,43.98729,28.14899,5.967743,211.878,56.88482,-35.06823
274,51913,133,0.0964177,159.91313,-0.71218498,11.55905,7.154095,3.137532,3.210661,3.99623,10.09671,4.938613,-0.4242192
281,51614,351,0.1003787,170.64969,0.14855056,12.32228,56.06549,9.875452,8.655169,11.80234,53.56538,8.328753,-3.771118
287,52023,69,0.095147,184.04263,-0.54245389,8.25518,30.58922,12.0332,12.21456,0.6782809,46.32715,13.8499,-3.907688
296,51984,101,0.02321945,200.56461,-0.63191765,641.6874,37.81077,71.14122,46.29184,12.23864,615.3114,183.2206,-90.87733
303,51615,245,0.05441646,213.10118,-0.73204737,163.8216,85.87338,104.5885,69.97793,18.24669,427.1661,127.7437,-43.29836
309,51994,530,0.04391466,223.92186,1.0029255,148.1667,87.94321,81.56856,56.98749,14.40575,450.524,134.3106,-42.91574
328,52282,162,0.05560879,175.59973,-3.1022019,18.00031,20.99102,10.56861,8.309793,3.016151,23.37863,7.582643,-1.811044
336,51999,385,0.1008227,190.67662,-1.9039506,38.66884,138.1391,61.59078,44.56903,14.75018,292.6497,75.12245,-20.69095
344,51693,294,0.1167837,239.59622,-0.80733491,26.60542,85.76135,22.5251,16.03403,11.94979,68.34889,21.03301,-5.151175
355,51788,600,0.05070838,259.68275,57.78913,36.64103,34.73933,36.35651,22.32724,6.80233,144.5849,43.93944,-21.75354
367,51997,137,0.1076364,260.25269,54.215381,80.46403,115.5753,29.50785,28.17105,8.142194,142.4203,25.86639,-11.48083
377,52145,227,0.1068257,339.00757,-0.56013134,13.74718,33.31741,19.11549,12.41676,7.404612,78.00771,15.34097,-11.28897
387,51791,107,0.08727155,0.55243094,-0.68042351,6.709938,45.37423,15.69409,15.4516,2.185077,106.544,27.75502,-11.56123
394,51913,334,0.1868258,11.959081,1.1840603,26.87869,69.93872,39.63746,21.3553,7.107568,197.4579,40.79379,-35.92971
401,51788,621,0.08588035,26.416366,0.207843,13.89568,39.89605,17.73456,10.39943,4.253425,46.41684,7.094429,-2.021515
411,51817,516,0.108155,46.115347,0.26334793,11.91329,50.89976,20.76014,15.79735,4.581508,166.8213,37.28584,-23.60338
419,51879,203,0.07538475,10.773586,13.723775,45.79911,116.375,70.13284,54.32061,14.33782,369.7021,80.32626,-30.77829
426,51882,263,0.1941457,24.056047,13.929511,6.167514,23.60749,12.42877,9.559454,6.22406,38.00222,11.72548,-2.802698
434,51885,519,0.09983316,117.84661,42.853169,23.67639,175.0789,69.87318,45.6139,10.26231,477.3632,113.2948,-39.86452
442,51882,240,0.05326251,124.81371,50.74083,74.24879,154.41,92.25621,60.90028,6.778387,458.7439,113.2873,-31.32779
449,51900,418,0.04560795,133.69815,54.576118,17.15164,174.1472,42.46273,41.1838,11.37478,278.8984,34.06459,-7.749837
456,51910,369,0.05198551,40.937786,-7.4925519,10.82975,50.01889,22.28902,14.03008,4.688847,135.3927,38.08319,-10.67019
463,51908,277,0.1230678,56.75934,-6.5071865,5.869355,7.393775,8.330162,4.095537,8.001625,27.378,0.6667483,-2.342443
471,51924,622,0.01253914,138.26844,2.0388583,924.8297,122.4961,178.2491,121.1588,30.76448,1160.433,371.0399,-69.00548
486,51910,589,0.09268337,147.36124,61.801613,9.416948,27.8166,22.78945,10.33726,3.792287,59.25019,21.52204,-4.024753
494,51915,154,0.04546195,188.6828,67.37148,27.82484,113.836,62.03228,44.82254,9.298141,322.6758,91.52559,-25.21399
501,52235,488,0.1829062,150.92437,2.6550566,10.01484,25.41661,11.58798,11.45176,2.591839,27.56437,6.609734,-2.593431
507,52353,553,0.06565983,163.29043,2.7109976,5.992124,25.90264,20.60112,12.57107,1.629288,68.80966,9.880248,-13.68613
516,52017,324,0.08511881,179.76457,3.5137973,20.00565,78.92993,37.32644,27.01588,5.519651,192.044,47.06375,-20.29639
523,52026,450,0.0797016,193.94764,3.2557172,11.30612,34.6359,12.91025,10.17087,0.866401,71.92101,18.11505,-6.128083
530,52026,471,0.06946089,207.25867,2.5590561,3.768296,66.52856,24.33683,19.58032,3.212667,173.9492,30.68388,-14.06839
541,51959,51,0.1663401,114.42379,31.541154,22.20887,72.40466,24.36567,17.69011,6.266264,111.0998,18.95894,-12.81651
549,51981,141,0.04817162,128.98784,46.335394,480130900,1335993000,866187500,611488300,173169200,3686393000,938115600,-13.05206
558,52317,635,0.166165,152.34193,57.849074,8.713788,23.68287,7.427165,7.495546,6.99021,55.96339,13.63339,-6.580357
569,52264,131,0.04671496,143.83711,3.0605242,772.7654,172.6484,208.6564,148.3763,36.59569,1119.252,381.9919,-81.8531
578,52339,93,0.07185996,161.08939,3.6429975,8.347211,34.95378,21.25058,10.42028,7.711391,40.01171,8.627698,-2.695376
584,52049,226,0.02693983,215.197,4.2982579,70.46444,115.2934,99.73423,68.19346,17.28697,412.3786,114.8273,-21.94865
590,52057,456,0.03513092,227.91024,4.3583666,5.490432,25.67963,16.80555,13.79487,0.7165937,67.4276,17.26134,-11.3896
966,52642,453,0.04644477,172.48863,49.994599,31.63136,57.70502,14.13475,6.589017,8.83157,62.52917,20.50241,-1.293948
974,52427,233,0.0970346,255.68033,34.080416,7.160852,19.41883,3.948389,6.674,3.431046,12.15143,7.280162,-1.032732
984,52442,363,0.1345905,314.34099,1.1078274,4.635761,29.1534,12.53007,4.133042,1.078934,36.11336,7.267034,-3.221141
993,52710,395,0.08357929,144.83561,5.9280378,38.2492,136.713,79.0903,60.38575,8.991967,411.0613,102.3282,-41.24741
1002,52646,463,0.1046478,164.53413,7.4703168,12.76144,45.01907,19.97162,12.37202,3.611359,90.56169,21.47423,-12.01152
1009,52644,353,0.03181624,156.81106,52.294858,47.90874,110.8728,88.62092,65.82793,20.96881,333.2228,61.51334,-30.04372
1016,52759,289,0.07407892,176.0872,53.60573,4.249533,39.81145,18.01613,10.66291,2.819182,116.1371,31.64354,-15.22068
1023,52818,228,0.1199739,312.91162,-0.73010767,18.83119,74.1431,41.88344,26.64396,4.629803,222.8441,48.22477,-31.01606
267,51608,374,0.08081359,147.64263,0.78011335,19.16951,69.0127,47.52953,33.18386,10.96815,190.4596,34.71544,-16.20938
275,51910,535,0.1050224,161.75395,0.92758228,20.88895,141.2003,63.64891,43.81043,6.892883,432.576,92.81325,-48.24732
283,51959,266,0.02792294,175.30473,-0.20119702,28.04408,11.09837,17.42545,9.309067,2.495596,73.55077,25.79523,-18.53372
291,51928,101,0.08256572,191.66337,-0.32361723,4.015763,26.04464,11.00161,11.00572,1.963935,67.41473,15.99878,-6.132328
297,51959,538,0.04734165,201.77987,0.96970846,134.2286,140.6121,107.476,73.78954,16.11077,499.1599,151.4397,-37.6295
306,51637,525,0.1209013,218.11544,1.0154604,19.21075,124.4138,44.32329,32.11102,7.332681,273.2899,53.60121,-28.52678
315,51663,267,0.09564697,234.29901,-0.43287912,5.231918,61.72038,18.3625,11.32065,9.020073,88.59939,6.673221,-7.731102
334,51993,275,0.1075788,186.17454,-2.775811,7.457873,35.09585,5.123109,9.510481,5.009396,57.76619,17.32459,-4.702474
342,51691,402,0.1660835,236.66209,0.87940827,8.281971,35.18797,21.75472,13.84168,6.699114,97.25046,21.11628,-10.45515
351,51695,84,0.07811965,256.39678,60.145674,13.96556,53.24586,38.06968,14.30925,3.1998,141.4552,38.84041,-11.69497
363,51989,22,0.154592,233.96677,-0.24165698,14.62444,72.66949,36.35146,20.94019,6.007662,186.7433,41.13874,-26.36128
376,52143,405,0.08829054,337.57615,1.1798091,4.829598,28.44821,10.77044,13.36285,5.911065,71.86366,12.16458,-6.005283
385,51783,418,0.06127771,355.24283,1.034031,13.38389,88.91788,39.10426,28.92765,3.120051,273.8726,63.97963,-20.88438
392,51793,184,0.1312848,8.9534543,-0.65541474,15.61201,63.714,28.65007,22.70581,3.720925,175.7433,49.78049,-40.13699
399,51817,413,0.1491046,21.167695,1.2708386,14.80448,54.59027,27.34146,8.350002,12.25097,83.78657,19.42246,-5.127539
406,51876,391,0.1935388,35.178504,0.28041411,100.1214,373.7739,63.71041,47.35538,14.65908,550.6927,112.3439,-46.89569
414,51869,149,0.1417474,51.754524,-0.48877644,30.98625,85.02497,49.28325,35.90233,7.022405,250.5368,57.12124,-35.36422
421,51821,8,0.1353519,15.988102,13.866358,7.573503,83.34574,25.58953,19.42187,7.564616,161.1103,28.69976,-18.84625
429,51820,134,0.07452358,27.015755,13.013368,15.69209,14.44048,11.63536,12.19118,5.52936,21.24129,5.886955,-1.439562
436,51883,425,0.05056733,118.8349,45.450475,76.96289,28.34182,36.39211,23.57006,6.993523,163.5793,46.48358,-27.10665
444,51883,13,0.1165671,129.90185,52.03734,18.08537,36.02182,3.627494,8.921853,4.470321,56.63848,9.433458,-3.086575
449,51900,565,0.09848254,134.77331,54.94486,48.89755,147.9651,85.11215,66.85101,13.67424,479.2224,120.8073,-39.12202
459,51924,457,0.2531385,48.191208,-6.1484678,33.14083,121.2214,52.49673,36.76923,15.34772,324.6647,79.94595,-69.0754
467,51901,613,0.06883238,132.38783,1.7280053,65.8689,131.0858,57.50428,39.77518,26.4486,129.6909,27.40479,-2.204271
485,51909,2,0.05416032,142.4397,59.128388,158.3815,221.9114,161.3354,113.8295,25.50498,835.4359,210.7276,-69.78243
492,51955,441,0.2116533,175.87294,68.018498,67.85243,437.5952,113.3806,82.90802,29.17728,791.674,127.9534,-35.26137
501,52235,418,0.1035767,150.60797,2.9780083,21.60135,155.3744,45.61785,38.17079,5.959316,312.7198,78.63313,-31.61808
508,52366,66,0.1420441,166.40104,1.9362113,7.99165,54.87312,33.33315,24.17571,4.883756,188.6011,42.24054,-25.84099
514,51994,293,0.1336328,175.25387,1.8303009,5.331521,66.926,19.78654,13.66554,6.86868,157.7783,31.48697,-8.633019
520,52288,370,0.08029392,187.63438,3.4518112,159.5199,52.30679,68.06436,51.07262,16.29535,323.2362,93.19799,-36.06598
527,52342,155,0.1091456,202.55206,1.7571021,11.11602,75.32909,38.04702,27.47462,6.943396,219.0318,44.44573,-25.39927
533,51994,533,0.07361357,213.76962,2.8734626,92.45493,304.1397,159.46,126.8836,24.25893,886.3267,219.2493,-61.39763
543,52017,564,0.163771,119.46447,37.268027,3.065878,41.23131,19.37023,12.0042,7.712017,125.6802,28.3723,-18.33128
552,51992,57,0.1215631,137.05621,51.439555,6.821256,34.91201,14.21857,6.612485,5.015305,60.71966,10.67862,-4.712475
564,52224,332,0.1187753,130.16697,3.4173893,12.04371,100.5599,48.94034,33.64431,5.171926,277.7612,68.57952,-46.07605
572,52289,221,0.1682094,149.37013,3.6569564,102.7054,78.89583,29.55713,27.01588,6.323032,190.0258,35.91321,-23.58592
580,52368,24,0.1444358,166.00872,4.3604837,10.63397,52.80914,25.88526,6.131868,5.95749,88.27259,8.793384,-4.835896
587,52026,155,0.1673909,221.54299,3.6559869,1520.301,107.5887,140.3218,103.6957,41.3548,1208.503,423.7111,-268.037
593,52026,435,0.03262987,232.88259,3.8033725,124.449,22.1513,42.94483,31.6017,8.576121,203.6417,63.68309,-62.80539
602,52072,133,0.04775323,197.01161,63.8622,35.92153,15.9012,22.50665,16.50329,4.226153,85.94693,24.92578,-17.45818
608,52081,513,0.1742721,222.42447,60.005392,5.14194,17.47342,9.277898,3.399494,2.220422,36.97689,5.908628,-3.438648
616,52442,501,0.07274044,235.47374,54.636362,13.23541,24.30858,14.10025,11.61466,4.402596,70.58812,21.25014,-15.08097
624,52377,285,0.1519704,243.68248,46.700753,9.297441,17.6962,11.70146,10.67267,2.207579,25.0505,8.422051,-2.524674
633,52079,506,0.0626854,255.15797,39.729184,23.77271,44.01121,36.29111,25.46905,4.315224,156.2964,40.47857,-23.33593
646,52523,112,0.1720268,352.51669,-10.055161,36.89281,58.93724,33.34327,9.05785,6.343077,44.21926,11.78193,-4.832007
653,52145,438,0.1031415,5.3407444,-9.7445838,4.942962,24.54693,11.1827,8.069571,2.729232,64.62056,13.23159,-9.103363
660,52177,428,0.04216949,18.778313,-9.1602952,29.41096,51.84784,30.0188,6.703546,6.089369,45.54245,15.64681,-0.949303
672,52172,247,0.2589386,49.18523,-1.0998622,6.457883,15.73464,3.535934,4.96099,5.247743,48.661,10.84558,-21.07847
693,52254,354,0.1024077,14.275657,0.33955359,14.62731,60.20553,19.96625,8.003532,3.993286,132.76,23.09718,-6.768211
709,52205,34,0.1102193,46.72687,-0.044651248,7.167194,25.28686,7.367051,3.73098,0.5106006,48.38324,10.04852,-8.137735
722,52224,271,0.09494322,338.92603,-9.0179009,22.24766,85.46301,46.48008,31.8766,7.188176,251.0279,58.3877,-28.58899
728,52520,161,0.06904097,318.08587,10.01099,121.0513,198.2581,122.0018,90.55363,18.34002,648.1199,178.1481,-53.69961
737,52518,97,0.01710228,336.18389,12.361301,39.22345,168.8571,116.1295,80.66583,16.61113,484.1304,108.2512,-18.05621
745,52258,108,0.09278455,351.1947,14.161031,14.84385,59.40088,34.10337,20.86471,3.320458,152.881,39.20195,-28.34272
752,52251,480,0.09165437,3.3368741,14.916575,10.37723,28.56683,10.93481,7.183957,4.991915,24.87335,6.558269,-1.387662
761,54524,352,0.09943364,125.05062,42.304434,8.391902,54.53331,21.681,19.59303,3.912749,131.0863,29.06139,-17.98075
768,52281,273,0.04704297,143.6457,52.875308,7.422926,19.17103,15.41023,7.358397,2.510495,54.0943,20.97452,-7.518866
777,52320,257,0.1058271,176.47194,61.249954,16.84146,43.31234,21.27746,9.497339,9.049967,23.23963,2.746984,-1.218916
782,52320,511,0.1235351,194.42676,62.551588,9.592302,44.94641,20.38158,12.66127,5.821255,84.24165,19.18039,-7.751374
790,52441,495,0.0442788,219.28747,58.533577,5.239237,23.04906,16.98319,10.76831,3.360947,61.06709,15.51212,-7.305707
803,52318,246,0.1259218,46.738675,-0.66683724,62.95781,6.063339,13.61224,8.380903,3.942428,80.95889,31.02545,-54.20369
811,52669,350,0.1858561,46.500092,0.458215,3.901105,15.50654,10.80951,4.138451,2.195391,45.68226,12.90189,-18.55981
818,52395,258,0.1636289,250.34542,37.948527,75.94015,198.7033,113.911,81.9504,31.76674,392.7719,103.9326,-42.70299
829,52296,413,0.0684059,131.4249,41.413107,34.68322,78.83714,55.90812,37.82573,9.22729,278.5167,74.1521,-25.33794
837,52642,256,0.06182046,172.52675,4.0712252,31.54361,334.5231,98.80937,85.8529,12.68506,627.5182,112.7035,-36.4403
843,52378,443,0.07964764,183.2099,5.9957606,23.71631,58.44151,41.59773,31.61236,5.932876,215.7975,61.60344,-32.54187
852,52375,419,0.08418026,201.27631,5.7661929,12.9054,55.62297,21.29795,14.30104,4.370668,125.4173,16.53039,-7.245772
857,52314,266,0.2825052,114.60326,24.390774,25.15009,36.83944,3.753489,1.770661,5.976886,26.12441,12.82387,-3.966496
873,52674,191,0.04201929,155.04055,48.008498,18.61043,66.62698,26.49161,20.98833,7.098055,100.3165,21.2369,-3.237922
882,52370,309,0.08229649,178.71677,52.10764,18.34867,47.21536,41.42221,31.10268,5.964061,170.4492,45.87186,-31.18416
888,52339,510,0.06699734,114.93675,28.172781,18.55042,220.513,51.51531,36.07454,18.40299,496.4937,68.9465,-18.73458
896,52592,246,0.1275358,130.34289,41.909315,15.01568,34.02856,9.695565,6.093558,5.161701,29.69316,13.08581,-2.051426
908,52373,484,0.1882514,166.66092,56.782475,6.459898,43.9926,16.27612,14.71474,4.101803,139.6741,34.83987,-16.13961
916,52378,426,0.1170662,212.32924,-1.6745246,6.585199,20.47056,6.770818,4.26129,5.901175,41.0547,10.33179,-3.978134
924,52409,376,0.0536289,230.10415,-1.0425451,185.5981,56.04862,77.35655,51.46564,15.66017,386.2941,112.3736,-47.48229
931,52619,498,0.1091665,125.11877,31.117686,5.436484,22.6209,9.836108,9.1127,2.780001,61.70105,11.02248,-5.828211
943,52376,244,0.03282588,151.1907,43.894837,394.2784,77.12671,102.121,73.18479,19.44814,651.577,193.1239,-73.54713
950,52378,411,0.04723329,165.96965,59.436707,269.0628,115.8416,128.5066,85.2588,19.23151,656.1433,189.6561,-50.70974
958,52410,112,0.0992569,199.26183,59.26686,3.965498,32.24382,12.52627,6.078257,2.623483,88.67086,21.85776,-10.91295
965,52438,218,0.03256287,169.53224,47.883385,39.31586,178.9517,95.95156,71.41102,12.67871,569.1667,132.5026,-26.88628
971,52644,514,0.07518443,187.3457,50.255783,22.13568,100.1475,51.64005,35.58778,8.407636,280.9546,67.00836,-26.22062
982,52466,10,0.1292884,313.09839,-0.36327791,14.90402,44.75174,18.04358,22.02685,6.180266,84.54555,13.97824,-6.407761
990,52465,471,0.1362062,325.48925,0.29018034,4.78219,46.67798,23.35377,12.4409,2.407553,101.6765,24.33372,-12.25949
999,52636,172,0.07259259,158.35893,6.533216,194.7976,240.6631,71.2187,53.6152,23.54614,372.6568,86.83935,-14.91415
1007,52706,434,0.05758751,152.20219,50.522642,34.65844,94.22246,60.09497,40.90483,7.696215,291.4988,80.38852,-34.39996
1014,52707,471,0.01910848,173.32878,55.081212,26.88754,31.92925,31.66857,22.37104,1.910518,129.0462,37.3216,-13.18429
1022,52524,102,0.08532335,312.48386,-0.48825604,97.86235,9.99472,13.30858,10.96063,4.016223,106.5838,36.42616,-54.11734
1028,52884,167,0.05026656,322.34048,-0.013445459,85.05802,29.53572,43.69559,28.62635,5.850588,188.4174,54.58126,-36.47449
268,51633,496,0.2027204,149.86896,0.39318413,26.45379,127.2425,42.43791,31.65929,6.146277,258.0662,56.48846,-30.39127
275,51910,266,0.06684662,161.06946,0.027233653,9.578795,54.38461,21.56615,13.1328,0.803653,179.4864,38.90982,-16.87684
281,51614,547,0.07401329,172.68091,0.701971,116.318,268.2528,75.94651,64.43839,23.31604,343.8544,75.01492,-24.42994
287,52023,50,0.03146952,184.07746,-1.0690904,38.73246,7.521639,15.83415,12.65609,1.892089,90.48856,26.37145,-30.1892
296,51984,128,0.07313969,199.98397,-1.1539375,20.08146,95.95187,52.98928,30.56359,2.958644,243.9434,60.18497,-21.92406
304,51609,416,0.05348268,214.44086,0.37261565,4.468945,15.8664,17.4357,11.65566,4.460186,50.49395,11.56845,-7.625138
312,51689,628,0.1300338,230.25477,0.24987659,38.63094,87.63172,50.19266,29.21206,7.361572,210.8077,52.59799,-26.12131
330,52370,476,0.1640526,178.08193,-2.3878045,14.72661,47.24426,20.02529,18.7632,6.686208,35.04827,8.929307,-2.630039
338,51694,77,0.08665659,195.78102,-2.3653181,11.00347,45.71433,6.434364,9.052222,3.784714,67.3581,15.65037,-4.525476
348,51671,198,0.1229647,248.83374,-0.2155078,9.501848,63.04548,22.12263,21.23124,8.996229,96.72028,10.59762,-6.493234
363,51989,437,0.08010244,232.78334,0.32351965,16.99996,21.49995,3.774032,5.627059,7.824707,31.30502,8.924618,-0.9694637
375,52140,560,0.05745792,336.29226,0.15095941,68.02569,55.8492,18.68927,12.86096,2.746442,80.73951,20.07695,-7.295918
385,51783,442,0.1191379,355.63187,0.87793398,113.9431,117.0396,94.5845,65.74496,15.63245,516.5864,122.7414,-89.53374
391,51782,627,0.06103338,8.071459,0.48890966,9.086904,27.30719,20.17466,10.75221,3.802553,76.72551,15.45051,-9.496047
398,51789,324,0.2063087,18.91144,0.8596352,8.238941,24.57179,6.674506,9.659501,4.887238,341.6954,10.10971,-4.575654
406,51876,101,0.1063387,36.370826,-0.47469402,10.0569,82.07717,19.01527,16.69234,4.149957,199.7187,45.36096,-17.11785
415,51810,476,0.0844669,53.221178,0.11157121,21.35972,61.50304,21.17182,19.48332,2.678606,102.9666,19.72421,-6.176772
424,51893,34,0.1684633,22.252363,14.200738,72.58906,166.9452,31.74336,32.41864,15.1242,177.1955,23.96621,-11.30564
437,51876,168,0.002407517,120.09922,42.193795,106.0513,7.33765,17.59346,13.02379,4.022048,158.4748,49.09793,-41.65177
446,51899,513,0.1343136,131.43644,54.581844,12.41442,32.92208,16.12159,5.214775,9.197948,30.21439,11.62266,-1.520367
453,51915,420,0.0941485,146.00752,59.935281,1.179794,8.735401,7.46356,4.803914,1.197349,17.43201,3.04008,-2.030123
461,51910,480,0.03482757,52.639464,-6.7210289,93.40159,428.5964,137.0666,101.7236,39.63424,512.6134,102.164,-10.00986
471,51924,406,0.1362534,136.78837,2.269005,9.868182,52.66967,26.05632,16.05925,3.566961,172.2984,41.724,-21.42494
486,51910,88,0.07586676,145.42424,60.639707,14.87749,101.4691,34.97231,30.94713,7.508105,320.7356,75.23862,-21.82715
493,51957,277,0.1162044,180.75798,66.997829,7.605727,26.82329,21.17152,6.702591,4.627702,78.00273,20.34421,-11.4323
500,51994,60,0.09830865,149.86676,1.1954491,10.30608,10.33897,7.518095,2.772793,1.45302,26.93987,9.401248,-3.280252
507,52353,196,0.04017963,162.69174,1.701823,14.46647,145.0275,64.67192,46.09266,12.06001,407.5188,83.83849,-19.72824
516,52017,84,0.01789175,180.67877,1.5261067,19.6307,15.87232,22.66114,18.05263,2.403885,79.38604,19.2891,-14.87878
523,52026,487,0.08116072,194.07354,3.1564194,13.24336,66.50977,21.46642,18.68269,1.930042,119.9349,27.10902,-8.546896
531,52028,119,0.133594,210.15376,2.1990111,14.28069,60.35965,32.64575,18.9986,6.706456,208.2006,54.61501,-25.44382
542,51993,328,0.1233031,115.98782,35.477599,5.517798,24.25349,9.480709,4.010387,1.323092,47.7627,10.07701,-4.958905
552,51992,211,0.1361098,135.12936,51.309307,42.58236,118.9737,52.91152,31.71188,11.59607,241.5804,46.06285,-24.54013
559,52316,220,0.0774858,155.08101,58.369351,78.35085,265.7721,114.4175,78.96136,21.36253,604.6016,153.0538,-25.08318
570,52266,494,0.01961046,145.78567,3.9402378,30.64959,24.47644,23.13156,17.26855,5.857868,108.3313,37.29234,-19.63797
812,52352,231,0.1602557,237.74733,48.633479,3.990592,29.24626,18.13501,5.244585,0.512238,66.07811,16.23477,-9.157417
